"","Team","Competition Level","Gender Division","City","State","Links","Rank","School","Power Rating","Competition Division","College Region","College Conference","Wins","Losses","Index","Rating"
"398","Caltech (Aftermath)","College","Men","Pasadena","CA","/teams/events/Eventteam/?TeamId=hHMwnbPkLHJmOCF7Hu9RjCxzIb6B6ptQ9hpAy%2bLx5vk%3d",281,"Caltech",416,"Division III","Southwest","Southwest DIII",5,11,72,0.0206469837702504
"399","Virginia Tech-B (Virginia Tech B)","College","Men","Blacksburg","VA","/teams/events/Eventteam/?TeamId=6avOHKUIIjuGi7M8Cqss5whtmrobw2WCX%2bZhGSEhVYU%3d",NA,NA,NA,NA,NA,NA,6,4,469,0.0205956255364034
"400","Milwaukee School of Engineering (Ducks)","College","Men","Milwaukee","WI","/teams/events/Eventteam/?TeamId=8PFnt8%2fzKSw%2fgufa7cUL8mfhd4%2bKG9r34s6zjCGeuLA%3d",NA,NA,NA,NA,NA,NA,1,10,267,0.0201966419967517
"401","Belmont  (Disco)","College","Men","Nashville","TN","/teams/events/Eventteam/?TeamId=L8EIMaLPRbSyYNtuIs5X2crzKRQCiWk2pINOvtjxJJ8%3d",299,"Belmont",238,"Division III","Southeast","Western Southeast DIII",2,13,30,0.0201366636549431
"402","Stanford-B (Stanford Prison Experiment)","College","Men","Stanford","CA","/teams/events/Eventteam/?TeamId=qsCgz6JWb8kkKvNhQIp1a9agN6n6YdjkaMPgnXTst0k%3d",NA,NA,NA,NA,NA,NA,2,5,396,0.0193628821066527
"403","Wisconsin-Platteville (Udderburn)","College","Men","Platteville","WI","/teams/events/Eventteam/?TeamId=cDSSN6dyKzx2FFoZVUyKlcBZUbPkzGwqJzdFvozfNrI%3d",NA,NA,NA,NA,NA,NA,4,8,505,0.0191974733982544
"404","Vassar (Swinging Monks)","College","Men","Poughkeepsie","NY","/teams/events/Eventteam/?TeamId=Uf0drJI4iRcNszUX0PVejt38jH8boqEsMrC3%2flFMw44%3d",NA,NA,NA,NA,NA,NA,2,3,461,0.0187577617316738
"405","Slippery Rock  (SRU Lion Pride)","College","Men","Slippery Rock","PA","/teams/events/Eventteam/?TeamId=ZQHgkv8TcoT8WYdrOUYrNHhwLaQ7%2biMCfF9PL9XaSCY%3d",NA,NA,NA,NA,NA,NA,4,2,379,0.0186862509953368
"406","Kalamazoo (Ultimate Buzz)","College","Men","Kalamazoo","MI","/teams/events/Eventteam/?TeamId=%2bdSNL2upnFpZ1WJVJIg1oaqQH9EbFpwKG42R%2fGzlwnU%3d",NA,NA,NA,NA,NA,NA,2,8,211,0.0183060352626122
"407","Denison (Denison Frisbee Ultimate Club)","College","Men","Granville","OH","/teams/events/Eventteam/?TeamId=im5RgqvZV%2bsjZYrsYRdfG0t6bRuSAMrcMrdKgbHAAXU%3d",NA,NA,NA,NA,NA,NA,2,9,128,0.0178517252716289
"408","Maine-Farmington (Beavers )","College","Men","Farmington","ME","/teams/events/Eventteam/?TeamId=axxCeQfw1Okc30ppVHqOsmwqY2j%2bpz%2baNtMzd59s0H4%3d",NA,NA,NA,NA,NA,NA,2,11,238,0.0176363722558054
"409","Indiana (Pennsylvania) (Fighting Squirrels)","College","Men","Indiana","PA","/teams/events/Eventteam/?TeamId=ggwUnlN82m44Ic66NurvdCwg8sREBno%2bpLxesSv3fNE%3d",NA,NA,NA,NA,NA,NA,2,11,199,0.0174417021100955
"410","Tufts-B (Tufts B)","College","Men","Medford","MA","/teams/events/Eventteam/?TeamId=%2f6M0lqEkPqkrCWzZZAuo5WC%2byqqV%2ft8eZp9VO7Yr56Y%3d",NA,NA,NA,NA,NA,NA,5,1,445,0.0165948516579314
"411","Kettering (Bulldogs)","College","Men","Flint","MI","/teams/events/Eventteam/?TeamId=hR7FY%2fsxa6OhrxjHTo3u1ux%2fqwLWfoVsMaG27NVCOK0%3d",NA,NA,NA,NA,NA,NA,1,9,222,0.0163332559595572
"412","SUNY-Buffalo-B (Grinch)","College","Men","Buffalo","NY","/teams/events/Eventteam/?TeamId=8fIP5NLwQtGaC%2fbTCrpyL9WqDGIwOVavnN6yJsyJ2vw%3d",328,"SUNY-Buffalo B",-371,"Developmental","Metro East","Metro East Dev",7,11,410,0.0162545439231555
"413","Siena (Siena Saints)","College","Men","Albany","NY","/teams/events/Eventteam/?TeamId=EVUUMr6ndm6BRW%2b47sswxkD7quEzDzweEWbTuzrenJI%3d",NA,NA,NA,NA,NA,NA,4,3,377,0.015935753465076
"414","Kennesaw State-B (Kennesaw Gold)","College","Men","Kennesaw","GA","/teams/events/Eventteam/?TeamId=9O0UiDEptiwdTsQVvHP55jOc6s4KA8sO8%2fTcS4SVMZ0%3d",NA,NA,NA,NA,NA,NA,1,11,216,0.015785981092887
"415","Carnegie Mellon-B (Harmful If Swallowed)","College","Men","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=v18bfzRk3Y9UVePBtYPdaKKt3YKhJz6gmnP36H7kI%2bo%3d",NA,NA,NA,NA,NA,NA,6,8,77,0.0156822695140196
"416","Towson (Pandamonium)","College","Men","Towson","MD","/teams/events/Eventteam/?TeamId=buKhIrds%2bxWU7NsUSQvB1OwFfdj1iYXGcC%2bqiR6ag%2bM%3d",NA,NA,NA,NA,NA,NA,1,13,440,0.0152731435139772
"417","Hofstra (Flying Dutchmen)","College","Men","Hempstead","NY","/teams/events/Eventteam/?TeamId=1QU0zmv%2faSfuBvhms4bh6xfjmubdxCVsf7tIMCyvqRs%3d",311,"Hofstra",56,"Division I","Metro East","Metro NY DI",4,18,186,0.0145776913887763
"418","California-Irvine (Nightlife)","College","Men","Irvine","CA","/teams/events/Eventteam/?TeamId=ACapYUjQ78HVitFfJJqk7SRyf6FGdZsz9sLnXJPtsI0%3d",272,"California-Irvine",444,"Division I","Southwest","SoCal DI",5,19,62,0.0144371997639995
"419","Butler (Butler Bulldogs)","College","Men","Indianapolis","IN","/teams/events/Eventteam/?TeamId=dgUJqdDCmqxw9b6GYiQFTrboJPgSwdSDbVHB%2f5J80AE%3d",NA,NA,NA,NA,NA,NA,2,7,52,0.0143503124847784
"420","Rhode Island -B (RIUT B)","College","Men","Kingston","RI","/teams/events/Eventteam/?TeamId=lk3puQQcJPeOFbPjE%2fgIioJZzy4ZcH8T2w9c59lGYqI%3d",NA,NA,NA,NA,NA,NA,3,10,353,0.0141670014204601
"421","Harvard-B (BRed Line)","College","Men","Cambridge","MA","/teams/events/Eventteam/?TeamId=oYcmjTTt46FadWyANlu0KedBcusFcTBadX9B5Yd6BV0%3d",NA,NA,NA,NA,NA,NA,5,3,181,0.0137655273079132
"422","Southern Methodist  (EVO)","College","Men","Dallas","TX","/teams/events/Eventteam/?TeamId=GfUk1BneK9MbxY6EntTA85JWOS9RF7MBAiUIZVPnrHk%3d",314,"Southern Methodist",17,"Division I","South Central","North Texas DI",5,13,389,0.013284749853962
"423","Rose-Hulman (Elephantitis)","College","Men","Terre Haute","IN","/teams/events/Eventteam/?TeamId=oePaE4c1UPF1rn2YMuLhmZNKaFTuVp8v8jmBaL%2fFTlY%3d",NA,NA,NA,NA,NA,NA,5,10,359,0.012887316593438
"424","Northwestern-St. Paul (UNW Eagles)","College","Men","Roseville","MN","/teams/events/Eventteam/?TeamId=xn1ai18Ps4NzTmxQajAvgoUeFaAQnl7J82snJhbxmFk%3d",NA,NA,NA,NA,NA,NA,3,8,314,0.0128025662576853
"425","Indiana-B (HoosierDaddy!s)","College","Men","Bloomington","IN","/teams/events/Eventteam/?TeamId=YY542uIi0bgMH48OltHHHZDDpkUHWEf7FGjhTjt4%2fE8%3d",306,"Indiana B",131,"Developmental","Great Lakes","Great Lakes Dev",9,18,197,0.0127242848002606
"426","Idaho (Red Scare)","College","Men","Moscow","ID","/teams/events/Eventteam/?TeamId=9ZXfMDHPAqr65eRRBcW2y5uX2nfoa8IuJg4758Xo0nc%3d",283,"Idaho",402,"Division I","Northwest","Big Sky DI",4,14,190,0.0126390757306647
"427","North Carolina State -B (Six Pack)","College","Men","Raleigh","NC","/teams/events/Eventteam/?TeamId=1o%2bl42c8%2bpSzlXR17C7zt%2bniUk7ynwIT4orbWXdDctw%3d",NA,NA,NA,NA,NA,NA,2,11,296,0.0122698806677601
"428","Florida Gulf Coast (FGCU Eagles)","College","Men","Fort Myers","FL","/teams/events/Eventteam/?TeamId=6NuhtVseoOVFnEhHtEskz%2faHO3ZWkrpp2%2bwOq9OuO3w%3d",NA,NA,NA,NA,NA,NA,4,3,150,0.012156918429357
"429","Seattle (Throbot)","College","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=clWKrIIpdq1%2fpiXqniTMeKpZsuHkDmcqooeKNhGM9F8%3d",NA,NA,NA,NA,NA,NA,1,12,374,0.0113456684395373
"430","Kentucky-B (Kentucky )","College","Men","Lexington","KY","/teams/events/Eventteam/?TeamId=TLXioHmDznEPsa4mnn3UFksGa%2fzzg2MhbwUpTA3PhGw%3d",NA,NA,NA,NA,NA,NA,4,17,219,0.0113205562841544
"431","Princeton-B (Clockwork B)","College","Men","Princeton","NJ","/teams/events/Eventteam/?TeamId=SPURdMUEc5T1fj0XNilOXsnBcqhxz20CQBE8JMV291w%3d",310,"Princeton B",67,"Developmental","Metro East","Metro East Dev",6,9,344,0.0112067236155396
"432","Canisius (Wolf Pack)","College","Men","Buffalo","NY","/teams/events/Eventteam/?TeamId=BLuHbLgLLoxzWubTHeC%2brrrKZpt0pLAWG9E64IetlIE%3d",NA,NA,NA,NA,NA,NA,1,4,73,0.0109404092420844
"433","Wheaton (MA) (WULF)","College","Men","Norton","MA","/teams/events/Eventteam/?TeamId=d%2fjZwRmoYn56MSNMtVcal4sZzYCdmpnPo%2bvjId9tlQ4%3d",NA,NA,NA,NA,NA,NA,2,9,489,0.0107343515329398
"434","SUNY-Brockport (Flying Dogs)","College","Men","Brockport","NY","/teams/events/Eventteam/?TeamId=jOJwRTNQRG4OynaG6dEUNo98Fa5MtWhXXKuJjJCirzo%3d",NA,NA,NA,NA,NA,NA,1,5,409,0.0104467349156015
"435","Dallas (Vortex)","College","Men","Irving","TX","/teams/events/Eventteam/?TeamId=3iL15%2fZVz4GKhH%2b7lBiYLxoYzxBaD%2bqByou3dQKCNP8%3d",303,"Dallas",176,"Division III","South Central","Texas DIII",4,9,120,0.010074701058051
"436","Rutgers-B (Mystery Machine)","College","Men","Piscataway","NJ","/teams/events/Eventteam/?TeamId=bhCR7H9D82iXBOy5xPGxPanTpHHsXhBmVhSGHoohTJA%3d",329,"Rutgers B",-383,"Developmental","Metro East","Metro East Dev",3,14,362,0.00993363703118681
"437","Rensselaer Polytech-B (Trudge B)","College","Men","Troy","NY","/teams/events/Eventteam/?TeamId=XLDSpyR5u0pfY3getqzXhfLmq70u%2bgdCoQHNxAFn0pw%3d",NA,NA,NA,NA,NA,NA,2,4,351,0.0098646273873395
"438","Stonehill (Stonehill College Men's Ultimate)","College","Men","Easton","MA","/teams/events/Eventteam/?TeamId=Hr1FePoiJHr7mUQGeKmxidtMV0eolSxKIj7kiNnd03A%3d",NA,NA,NA,NA,NA,NA,2,8,403,0.00962491521784282
"439","Ave Maria (Cristeros)","College","Men","Ave Maria","FL","/teams/events/Eventteam/?TeamId=vFXdyio%2bTi9KBLQsTTzyILDeouslJ8lBGZLe3QRJNlM%3d",NA,NA,NA,NA,NA,NA,0,4,24,0.00956041350151684
"440","New Jersey Institute of Technology (Highlanders)","College","Men","South Orange","NJ","/teams/events/Eventteam/?TeamId=eQ3Xiq9iSdm5GG88XIShlv6MrEc8Ke0pfEjH5GyFQsM%3d",NA,NA,NA,NA,NA,NA,2,4,288,0.00931606122876002
"441","California-San Diego-B (Air Squids LITE )","College","Men","La Jolla","CA","/teams/events/Eventteam/?TeamId=tN%2bS5bPVUvnG7%2fxxI8r%2f85c0dfY2PpvR%2bPuArB3adNQ%3d",274,"California-San Diego B",438,"Developmental","Southwest","Southwest Dev",8,15,64,0.00919127775851307
"442","California-Davis-B (Davis Dogs B)","College","Men","Davis","CA","/teams/events/Eventteam/?TeamId=8lyGArB28cDujXbUx7Opyr%2bkGYi4rADQi1OaemuH29A%3d",288,"California-Davis B",367,"Developmental","Southwest","Southwest Dev",7,12,60,0.00902130217335872
"443","SUNY-Albany-B (SCAM)","College","Men","Albany","NY","/teams/events/Eventteam/?TeamId=vlbvLSiVA%2fZ%2frsTity84ewnmWK85I3sNDiFb1qySctM%3d",NA,NA,NA,NA,NA,NA,3,12,405,0.00899073495308924
"444","Florida Tech-B (MisFITs)","College","Men","Melbourne","FL","/teams/events/Eventteam/?TeamId=SlIbwZGNAlTP%2b0lRQPR5dlHTUsJG3NA2u4TYrWcA3uM%3d",323,"Florida Tech B",-250,"Developmental","Southeast","Southeast Dev",3,16,154,0.00847283230290781
"445","Westfield State (Owls)","College","Men","Westfield","MA","/teams/events/Eventteam/?TeamId=gyuFM0y%2fxk5QdyH%2bey4qkimzeHYNDQLIV2IU94rGPQM%3d",NA,NA,NA,NA,NA,NA,2,5,487,0.00798712150053862
"446","Marquette-B (Birdfeeder)","College","Men","Milwaukee","WI","/teams/events/Eventteam/?TeamId=ugJaS1HXEnBPCyK02JCjj1rrQ2LA8OP6%2fe28%2fkDujFI%3d",315,"Marquette B",4,"Developmental","North Central","Lake Superior DI",2,12,241,0.00797705170086526
"447","Tulane-B (Tulane B)","College","Men","New Orleans","LA","/teams/events/Eventteam/?TeamId=pXDwIQ7F7g1PK9KHz0ahZDWgYc5%2fAfudlljzesFMWxc%3d",313,"Tulane B",19,"Developmental","Southeast","Southeast Dev",5,15,448,0.00791545277335134
"448","Kansas-B (Vertikillz)","College","Men","Lawrence","KS","/teams/events/Eventteam/?TeamId=QN1HotemrPpXOcCqsQUyvo7ogdw5baRohuXBWvo5agk%3d",NA,NA,NA,NA,NA,NA,3,12,212,0.00774376536197296
"449","Brown-C (Brown - C)","College","Men","Providence","RI","/teams/events/Eventteam/?TeamId=BGTWkULV9Qjj0tDRAj8Y6HpMdFlcbddvtudi1hvkIsk%3d",NA,NA,NA,NA,NA,NA,0,5,48,0.00771416511261983
"450","George Mason-B (Laser Sharks)","College","Men","Fairfax","VA","/teams/events/Eventteam/?TeamId=EUKcFn7tFxYqB6aht%2fcfP0t7IrGfnAF30OC%2bD5NfEac%3d",NA,NA,NA,NA,NA,NA,0,13,159,0.00763024413801348
"451","Colorado-Mesa (Colorado Mesa Ultimate Frisbee)","College","Men","Grand Junction","CO","/teams/events/Eventteam/?TeamId=MhsqZ6dJw6v0p5lWmnEgTwyf5W6XEwTkMg15EkbtdO4%3d",285,"Colorado-Mesa",376,"Division I","South Central","Rocky Mountain DI",2,18,106,0.00736146371268147
"452","Chicago-B (Hedonism Bots)","College","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=sqYY0Gve9TWUmdcMYuW7Y1O9rNswp15uZPylW74CqWk%3d",NA,NA,NA,NA,NA,NA,1,10,89,0.00729625851659166
"453","Old Dominion (Shipyard)","College","Men","Norfolk","VA","/teams/events/Eventteam/?TeamId=oJbJsz%2brgHwnvpuNPzL5sVSVIcDnn6GcEY45bXU41b4%3d",NA,NA,NA,NA,NA,NA,0,6,328,0.00703221119594765
"454","Creighton (Tuskers)","College","Men","Omaha","NE","/teams/events/Eventteam/?TeamId=8tms%2bLMPRb4FEMZHQs2KDBS8RG7PNIQtvUNLCXOFeKg%3d",NA,NA,NA,NA,NA,NA,6,10,119,0.00697186541902722
"455","Illinois-C (C-Hawks)","College","Men","Urbana","IL","/teams/events/Eventteam/?TeamId=FzOgIhtZ0KEug5VwEyf6KRLUmlr9AyZ9Qph5R3j2joE%3d",322,"Illinois C",-227,"Developmental","Great Lakes","Great Lakes Dev",3,17,192,0.0063686761830678
"456","West Chester-B (West Chester)","College","Men","West Chester","PA","/teams/events/Eventteam/?TeamId=394WxsSHL1rhEUtiu3%2fZRJPhT08K5cP3T5o6QWqpiiI%3d",326,"West Chester B",-313,"Developmental","Ohio Valley","Ohio Valley Dev",6,13,480,0.00626900456968537
"457","California-Pennsylvania (Nerve Pinch)","College","Men","California","PA","/teams/events/Eventteam/?TeamId=1Ai22mDfZ3YfN8pHrmI4j7gQXw0aXu1UEHI%2buaPgn5w%3d",NA,NA,NA,NA,NA,NA,2,11,63,0.00621526757364753
"458","Texas-B (Texas B)","College","Men","Austin","TX","/teams/events/Eventteam/?TeamId=8olPN6I1IkpAcr6W1CANe0HNL7QNsFQ4kcgFxJnYY%2bM%3d",NA,NA,NA,NA,NA,NA,2,14,426,0.00618271641405382
"459","Providence College (PC Ulty)","College","Men","Providence","RI","/teams/events/Eventteam/?TeamId=EadZmNJU%2fHKBf6voPuS2KqvweAm6JTSwRQRzxzI4V%2fk%3d",NA,NA,NA,NA,NA,NA,0,4,346,0.00608022971951535
"460","Montana-B (Smokejump)","College","Men","Missoula","MT","/teams/events/Eventteam/?TeamId=wLnX0rNOplnDgA5rioiBL6epf5kPJYLR1cCAVNy2B%2fo%3d",NA,NA,NA,NA,NA,NA,0,6,279,0.00572908339508001
"461","Amherst-B (Bubba Ho-Tep)","College","Men","Amherst","MA","/teams/events/Eventteam/?TeamId=O2Mf0zf8v4m9zJBFvItC3xx9%2fxuvWj1sJqKf08aCbtQ%3d",NA,NA,NA,NA,NA,NA,2,5,12,0.0056299967164438
"462","Grand Canyon (Lopes)","College","Men","Phoenix","AZ","/teams/events/Eventteam/?TeamId=VKkJKSXSnkY3oZ9wPpaAew1kKZixC%2bWuK7C2OxS%2bwBs%3d",273,"Grand Canyon",442,"Division I","Southwest","Desert DI",7,16,174,0.0054079880211249
"463","Millersville (Moose)","College","Men","Millersville","PA","/teams/events/Eventteam/?TeamId=2u0AB0MFONASta04u7sLT1MK%2fLzur%2fjxv8HEmBQ2%2bJg%3d",NA,NA,NA,NA,NA,NA,0,6,266,0.00539359022955782
"464","North Texas-B (UNT Beagles)","College","Men","Denton","TX","/teams/events/Eventteam/?TeamId=X3z%2fugo1LnrodxK56Sk%2f0yt8bDxWKaPO03eRMRfKqY4%3d",NA,NA,NA,NA,NA,NA,4,21,303,0.00513450902032444
"465","Wisconsin-C (Wisconsin C)","College","Men","Madison","WI","/teams/events/Eventteam/?TeamId=Yo%2fptmAK89Gga3LQIT7yuRfwFxg7t3C0luKN1qQlefM%3d",321,"Wisconsin C",-218,"Developmental","North Central","Lake Superior DI",3,13,499,0.00510831294392986
"466","St Mary's (Maryland) (SMUT)","College","Men","St. Marys City","MD","/teams/events/Eventteam/?TeamId=TFnQsxAjEuigeSjHB4S9OwEGt%2foIcU3Pa7Cqc48LbVA%3d",NA,NA,NA,NA,NA,NA,1,5,393,0.00497938879680884
"467","Air Force-B (Virgin Airlines)","College","Men","USAF Academy","CO","/teams/events/Eventteam/?TeamId=lDro45GNFhKTlnImJf3KX2v6bxPyUZTY%2b0IHQlm%2b4RU%3d",NA,NA,NA,NA,NA,NA,1,8,2,0.00484639993771853
"468","Maryland-Baltimore County-B (Tembo)","College","Men","Baltimore","MD","/teams/events/Eventteam/?TeamId=VEs1KpnynjEBGORc%2bJuR%2baK1iS17SNMKWDniSrAoLWQ%3d",NA,NA,NA,NA,NA,NA,5,11,246,0.00475199643646916
"469","Bethel (Bethel Ultimate)","College","Men","Saint Paul","MN","/teams/events/Eventteam/?TeamId=Ter2HWJGhnOPNafDIAbAqXjvBhhcWOY5tQv6xASPXb4%3d",NA,NA,NA,NA,NA,NA,2,4,34,0.00451365996837189
"470","Abilene Christian (ACU Ultimate)","College","Men","Abilene","TX","/teams/events/Eventteam/?TeamId=RsucGyGqQ0e1a3cTRgA48HFal847ljEPdmtJhbYfnIY%3d",NA,NA,NA,NA,NA,NA,2,8,1,0.00421310537981557
"471","California-San Diego-C (Air Squids Select)","College","Men","San Diego","CA","/teams/events/Eventteam/?TeamId=DogIFjSk3dEOKnvhw1huNv5Egc8cOUvTwYBooP38tPE%3d",NA,NA,NA,NA,NA,NA,1,16,65,0.00393648490004807
"472","Georgia Gwinnett (BÄR)","College","Men","Lawrenceville","GA","/teams/events/Eventteam/?TeamId=TXJnZ5%2bE1lkLpuYNl847j375DM6L623V9gya69NDXM8%3d",NA,NA,NA,NA,NA,NA,1,5,168,0.00386831853000984
"473","Northern Arizona-B (Los Saplings)","College","Men","Flagstaff","AZ","/teams/events/Eventteam/?TeamId=4Z%2bgQgu%2bkuAKpUF1sI6JRX5H7o%2bYTjGLP09ukjD9cEE%3d",NA,NA,NA,NA,NA,NA,1,5,308,0.00375635254424812
"474","Tufts-C (Tufts C)","College","Men","Medford","MA","/teams/events/Eventteam/?TeamId=voLo9363cdo4vH2UtvXnaYVvLa2iCrPrtj0hxCXuoKA%3d",NA,NA,NA,NA,NA,NA,2,4,446,0.00359133169531219
"475","Florida Polytechnic (Mutants)","College","Men","Lakeland","FL","/teams/events/Eventteam/?TeamId=wT6mmxpnHSl3pJRuP93aAiSDbcNcIkIq1uNVixgw0oU%3d",NA,NA,NA,NA,NA,NA,1,4,151,0.00341284723666324
"476","South Dakota Mines (Skynamics)","College","Men","Rapid City","SD","/teams/events/Eventteam/?TeamId=Sbo0UGikTOZe2dYimZMN5iKYHDGhz9kjKhp9DPeO2IE%3d",NA,NA,NA,NA,NA,NA,0,5,383,0.00313213754395812
"477","American-B (Booty Brown )","College","Men","Washington","DC","/teams/events/Eventteam/?TeamId=hhx2PpnVK9tHPLjYo3dMTczLiVQpc8dapfr%2brWAVCQE%3d",327,"American B",-351,"Developmental","Atlantic Coast","Colonial Dev",3,13,10,0.00307849257529284
"478","Franklin & Marshall (Deep Blue)","College","Men","Lancaster","PA","/teams/events/Eventteam/?TeamId=X8D9yFTVelllgB%2bSSka0jVScHa1jWZNTzGvTUUbZutw%3d",NA,NA,NA,NA,NA,NA,1,6,157,0.00305772081710062
"479","Arizona-B (Swashbucklers)","College","Men","Tucson","AZ","/teams/events/Eventteam/?TeamId=hy8AKPlMclJq0pD%2fM63m3EfWFfgcySpn40qWIzZFMH4%3d",NA,NA,NA,NA,NA,NA,3,15,15,0.00305559590565828
"480","Johns Hopkins-B (Friendzone)","College","Men","Baltimore","MD","/teams/events/Eventteam/?TeamId=4UPzGv3FEyY9oyjHOKs7qextTFbK0rb73GkQiqlTES0%3d",NA,NA,NA,NA,NA,NA,0,10,209,0.00297911794239282
"481","Fresno State (Rabid)","College","Men","Fresno","CA","/teams/events/Eventteam/?TeamId=%2f5%2fGFqF9oVVjxFaKqjo5qZ7tXT8iMzmwtDcU%2bDRyobc%3d",NA,NA,NA,NA,NA,NA,0,12,158,0.002617630009813
"482","UCLA-B (UCLA Smoke)","College","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=AzxoU4Rr1YB5iQl1ULJQNsd0yuxiTYY5CG%2f3cmoqiss%3d",309,"UCLA B",89,"Developmental","Southwest","Southwest Dev",5,12,451,0.00256295217639597
"483","Pennsylvania-Johnstown-B (The Flood)","College","Men","Johnstown","PA","/teams/events/Eventteam/?TeamId=ZtPOy%2fan7xK44H6rwWkEdhFX8hW3l6kVtTAa1AZbnTw%3d",NA,NA,NA,NA,NA,NA,0,7,338,0.00249281783518691
"484","California-Santa Barbara-B (Black Out)","College","Men","Santa Barbara","CA","/teams/events/Eventteam/?TeamId=YCyiFOe%2bGhYcGdUC5e27qg8XM4LYIOsB57xAkfp51nU%3d",NA,NA,NA,NA,NA,NA,4,14,67,0.00248820730464765
"485","Drury (Drury Ultimate)","College","Men","Springfield","MO","/teams/events/Eventteam/?TeamId=GmxCcYRFmrtlWWZd1Fu1g0lr4DEmAm0VChxKK3STny4%3d",NA,NA,NA,NA,NA,NA,1,5,134,0.00246764216419883
"486","Biola (Afterdark)","College","Men","La Mirada","CA","/teams/events/Eventteam/?TeamId=BIEzQp0U6RX3%2fiXB80pPDrhIiPIOMGV9NeimTuHujrA%3d",NA,NA,NA,NA,NA,NA,1,4,35,0.00235856979011819
"487","Boston University-B (Boston University )","College","Men","Boston","MA","/teams/events/Eventteam/?TeamId=rjwAhQ%2fgFqTHRM9myif3dnA6Rx9UGk76xd8%2bL42fb3M%3d",NA,NA,NA,NA,NA,NA,1,5,39,0.00230652732581736
"488","Holy Cross (Purple Heys)","College","Men","Worcester","MA","/teams/events/Eventteam/?TeamId=g5lzZF0NocPcYvNINqsmAGVClLLHqdKZqFdhuwYIOZQ%3d",NA,NA,NA,NA,NA,NA,1,4,187,0.00223073085575931
"489","Texas State -B (Texas State )","College","Men","San Marcos","TX","/teams/events/Eventteam/?TeamId=uj%2fukgzHbJWFaOuMVLuDJyuPKVhCZsiqoBXlgkUR%2fqc%3d",325,"Texas State  B",-267,"Division I","South Central","South Texas DI",1,15,435,0.00217595723480623
"490","Towson -B (Bamboozle)","College","Men","Towson","MD","/teams/events/Eventteam/?TeamId=N8U0%2fiWvAKigg3GcPbr9wyORKh6TjVQ%2fo%2fx64C8cfy4%3d",NA,NA,NA,NA,NA,NA,4,13,439,0.00169877151011108
"491","Le Moyne (Goblins)","College","Men","Syracuse","NY","/teams/events/Eventteam/?TeamId=w7DEixGQyIbAhSHdu%2bkfv9TEwBxDh7zcwWFdMplH2Hc%3d",NA,NA,NA,NA,NA,NA,0,4,227,0.00167824414957738
"492","Boston College-B (Boston College Eagles B)","College","Men","Chestnut Hill","MA","/teams/events/Eventteam/?TeamId=3nXhMrl4zAWiUFLjtXGeHQia3FrFLoA7Rigvf7VzEDs%3d",NA,NA,NA,NA,NA,NA,3,4,37,0.00152841985513134
"493","Stockton (Stockton Ospreys)","College","Men","Galloway","NJ","/teams/events/Eventteam/?TeamId=uvy%2fKuYvRswKyzRbqoOjEuOMbd1G7m6%2fPtNfCoXr4kg%3d",NA,NA,NA,NA,NA,NA,2,5,402,0.0014064121026598
"494","Washington-C (Washington C)","College","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=%2fXscyWT2WEJjLTcdp4a9INbR86GQew57gwYWPbjgYeM%3d",289,"Washington C",361,"Developmental","Northwest","Cascadia DI",2,9,473,0.00134875517154777
"495","Cornell College (C-Team)","College","Men","Mount Vernon","IA","/teams/events/Eventteam/?TeamId=S%2ftVrH53W6DMWiE%2b0mp7Pml3rLkYHdSEgMgp3AlXuxI%3d",NA,NA,NA,NA,NA,NA,0,6,118,0.0012156973169584
"496","South Florida-B (Scourge)","College","Men","Tampa","FL","/teams/events/Eventteam/?TeamId=qOPe22nNmmU3YGGTBH6D8WSa3eB%2f8ofpJsjXDUp5tWM%3d",320,"South Florida B",-213,"Developmental","Southeast","Southeast Dev",2,16,384,0.00116910143874066
"497","Stevens Tech-B (Stevens Tech)","College","Men","Hoboken","NJ","/teams/events/Eventteam/?TeamId=GDVOWVhVGXSQIwGg0f%2bOZuIg5YaInG5ZFmFbG2UJk5A%3d",NA,NA,NA,NA,NA,NA,0,6,400,0.000747299834245679
"498","Wisconsin-River Falls (Gyrfalcons)","College","Men","River Falls","WI","/teams/events/Eventteam/?TeamId=fLS7qPVsAx%2b%2f8QxOh4jmyAjXiCvUHfCesbFdxP9T%2fGg%3d",NA,NA,NA,NA,NA,NA,0,6,506,0.000717648009089606
"499","Florida Atlantic (Catalyst)","College","Men","Boca Raton","FL","/teams/events/Eventteam/?TeamId=ufrkessgatijR7bkZ7KC7YhR91Jn%2f04U95Ht2%2f2X8Do%3d",NA,NA,NA,NA,NA,NA,2,6,149,0.000681184829584457
"500","Emerson -B (Baby Skunks)","College","Men","Boston","MA","/teams/events/Eventteam/?TeamId=P2mUfd1z4RVemA32Tv4A6Qgs7QYEshp11%2bMjKznFZGk%3d",NA,NA,NA,NA,NA,NA,1,5,142,0.000672841558020504
